,TOTALDEMAND,Months,Quarters,date_time,days,weekday
3354,8317.59,3,1.6666666666666665,2013-12-11 21:30:00,71,1
3355,8053.41,3,1.6666666666666665,2013-12-11 22:00:00,71,1
3356,7919.61,3,1.6666666666666665,2013-12-11 22:30:00,71,1
3357,7730.92,3,1.6666666666666665,2013-12-11 23:00:00,71,1
3358,7450.2,3,1.6666666666666665,2013-12-11 23:30:00,71,1
3359,7340.98,3,1.6666666666666665,2013-12-12 00:00:00,71,1
3360,7092.02,3,1.6666666666666665,2013-12-12 00:30:00,71,1
3361,6833.02,3,1.6666666666666665,2013-12-12 01:00:00,71,1
3362,6548.85,3,1.6666666666666665,2013-12-12 01:30:00,71,1
3363,6308.61,3,1.6666666666666665,2013-12-12 02:00:00,71,1
3364,6155.7,3,1.6666666666666665,2013-12-12 02:30:00,71,1
3365,6104.35,3,1.6666666666666665,2013-12-12 03:00:00,71,1
3366,6099.47,3,1.6666666666666665,2013-12-12 03:30:00,71,1
3367,6181.37,3,1.6666666666666665,2013-12-12 04:00:00,71,1
3368,6413.35,3,1.6666666666666665,2013-12-12 04:30:00,71,1
3369,6592.37,3,1.6666666666666665,2013-12-12 05:00:00,71,1
3370,7084.16,3,1.6666666666666665,2013-12-12 05:30:00,71,1
3371,7495.42,3,1.6666666666666665,2013-12-12 06:00:00,71,1
3372,7850.18,3,1.6666666666666665,2013-12-12 06:30:00,71,1
3373,8207.69,3,1.6666666666666665,2013-12-12 07:00:00,71,1
3374,8409.55,3,1.6666666666666665,2013-12-12 07:30:00,71,1
3375,8508.15,3,1.6666666666666665,2013-12-12 08:00:00,71,1
3376,8723.84,3,1.6666666666666665,2013-12-12 08:30:00,71,1
3377,8786.15,3,1.6666666666666665,2013-12-12 09:00:00,71,1
3378,8846.88,3,1.6666666666666665,2013-12-12 09:30:00,71,1
3379,8889.76,3,1.6666666666666665,2013-12-12 10:00:00,71,1
3380,8882.81,3,1.6666666666666665,2013-12-12 10:30:00,71,1
3381,8907.53,3,1.6666666666666665,2013-12-12 11:00:00,71,1
3382,8885.12,3,1.6666666666666665,2013-12-12 11:30:00,71,1
3383,8862.41,3,1.6666666666666665,2013-12-12 12:00:00,71,1
3384,8908.94,3,1.6666666666666665,2013-12-12 12:30:00,71,1
3385,8917.43,3,1.6666666666666665,2013-12-12 13:00:00,71,1
3386,8967.35,3,1.6666666666666665,2013-12-12 13:30:00,71,1
3387,8989.62,3,1.6666666666666665,2013-12-12 14:00:00,71,1
3388,9004.03,3,1.6666666666666665,2013-12-12 14:30:00,71,1
3389,9112.86,3,1.6666666666666665,2013-12-12 15:00:00,71,1
3390,9207.35,3,1.6666666666666665,2013-12-12 15:30:00,71,1
3391,9209.04,3,1.6666666666666665,2013-12-12 16:00:00,71,1
3392,9149.54,3,1.6666666666666665,2013-12-12 16:30:00,71,1
3393,9123.99,3,1.6666666666666665,2013-12-12 17:00:00,71,1
3394,8942.81,3,1.6666666666666665,2013-12-12 17:30:00,71,1
3395,8830.7,3,1.6666666666666665,2013-12-12 18:00:00,71,1
3396,8632.3,3,1.6666666666666665,2013-12-12 18:30:00,71,1
3397,8515.12,3,1.6666666666666665,2013-12-12 19:00:00,72,1
3398,8589.5,3,1.6666666666666665,2013-12-12 19:30:00,72,1
3399,8595.37,3,1.6666666666666665,2013-12-12 20:00:00,72,1
3400,8413.87,3,1.6666666666666665,2013-12-12 20:30:00,72,1
3401,8166.42,3,1.6666666666666665,2013-12-12 21:00:00,72,1
3402,8135.59,3,1.6666666666666665,2013-12-12 21:30:00,72,1
3403,7923.33,3,1.6666666666666665,2013-12-12 22:00:00,72,1
3404,7804.63,3,1.6666666666666665,2013-12-12 22:30:00,72,1
3405,7608.19,3,1.6666666666666665,2013-12-12 23:00:00,72,1
3406,7387.02,3,1.6666666666666665,2013-12-12 23:30:00,72,1
3407,7200.52,3,1.6666666666666665,2013-12-13 00:00:00,72,1
3408,7006.29,3,1.6666666666666665,2013-12-13 00:30:00,72,1
3409,6794.98,3,1.6666666666666665,2013-12-13 01:00:00,72,1
3410,6460.84,3,1.6666666666666665,2013-12-13 01:30:00,72,1
3411,6231.27,3,1.6666666666666665,2013-12-13 02:00:00,72,1
3412,6041.41,3,1.6666666666666665,2013-12-13 02:30:00,72,1
3413,5978.26,3,1.6666666666666665,2013-12-13 03:00:00,72,1
3414,6007.99,3,1.6666666666666665,2013-12-13 03:30:00,72,1
3415,6111.13,3,1.6666666666666665,2013-12-13 04:00:00,72,1
3416,6304.17,3,1.6666666666666665,2013-12-13 04:30:00,72,1
3417,6481.65,3,1.6666666666666665,2013-12-13 05:00:00,72,1
3418,7013.78,3,1.6666666666666665,2013-12-13 05:30:00,72,1
3419,7477.55,3,1.6666666666666665,2013-12-13 06:00:00,72,1
3420,7848.69,3,1.6666666666666665,2013-12-13 06:30:00,72,1
3421,8248.13,3,1.6666666666666665,2013-12-13 07:00:00,72,1
3422,8483.09,3,1.6666666666666665,2013-12-13 07:30:00,72,1
3423,8657.41,3,1.6666666666666665,2013-12-13 08:00:00,72,1
3424,8918.0,3,1.6666666666666665,2013-12-13 08:30:00,72,1
3425,9047.93,3,1.6666666666666665,2013-12-13 09:00:00,72,1
3426,9128.84,3,1.6666666666666665,2013-12-13 09:30:00,72,1
3427,9245.44,3,1.6666666666666665,2013-12-13 10:00:00,72,1
3428,9272.68,3,1.6666666666666665,2013-12-13 10:30:00,72,1
3429,9391.85,3,1.6666666666666665,2013-12-13 11:00:00,72,1
3430,9429.38,3,1.6666666666666665,2013-12-13 11:30:00,72,1
3431,9401.57,3,1.6666666666666665,2013-12-13 12:00:00,72,1
3432,9460.31,3,1.6666666666666665,2013-12-13 12:30:00,72,1
3433,9545.8,3,1.6666666666666665,2013-12-13 13:00:00,72,1
3434,9631.41,3,1.6666666666666665,2013-12-13 13:30:00,72,1
3435,9721.09,3,1.6666666666666665,2013-12-13 14:00:00,72,1
3436,9768.57,3,1.6666666666666665,2013-12-13 14:30:00,72,1
3437,9945.9,3,1.6666666666666665,2013-12-13 15:00:00,72,1
3438,9993.88,3,1.6666666666666665,2013-12-13 15:30:00,72,1
3439,10037.55,3,1.6666666666666665,2013-12-13 16:00:00,72,1
3440,9936.6,3,1.6666666666666665,2013-12-13 16:30:00,72,1
3441,9760.29,3,1.6666666666666665,2013-12-13 17:00:00,72,1
3442,9408.32,3,1.6666666666666665,2013-12-13 17:30:00,72,1
3443,9236.1,3,1.6666666666666665,2013-12-13 18:00:00,72,1
3444,9011.72,3,1.6666666666666665,2013-12-13 18:30:00,73,1
3445,8836.78,3,1.6666666666666665,2013-12-13 19:00:00,73,1
3446,8918.44,3,1.6666666666666665,2013-12-13 19:30:00,73,1
3447,8883.99,3,1.6666666666666665,2013-12-13 20:00:00,73,1
3448,8686.33,3,1.6666666666666665,2013-12-13 20:30:00,73,1
3449,8436.78,3,1.6666666666666665,2013-12-13 21:00:00,73,1
3450,8375.02,3,1.6666666666666665,2013-12-13 21:30:00,73,1
3451,8205.98,3,1.6666666666666665,2013-12-13 22:00:00,73,1
3452,8131.26,3,1.6666666666666665,2013-12-13 22:30:00,73,1
3453,7933.53,3,1.6666666666666665,2013-12-13 23:00:00,73,1
3454,7660.79,3,1.6666666666666665,2013-12-13 23:30:00,73,1
3455,7492.41,3,1.6666666666666665,2013-12-14 00:00:00,73,1
3456,7218.82,3,1.6666666666666665,2013-12-14 00:30:00,73,1
3457,6927.26,3,1.6666666666666665,2013-12-14 01:00:00,73,1
3458,6607.88,3,1.6666666666666665,2013-12-14 01:30:00,73,1
3459,6341.76,3,1.6666666666666665,2013-12-14 02:00:00,73,1
3460,6187.34,3,1.6666666666666665,2013-12-14 02:30:00,73,1
3461,6083.38,3,1.6666666666666665,2013-12-14 03:00:00,73,1
3462,6073.31,3,1.6666666666666665,2013-12-14 03:30:00,73,1
3463,6056.11,3,1.6666666666666665,2013-12-14 04:00:00,73,1
3464,6116.45,3,1.6666666666666665,2013-12-14 04:30:00,73,1
3465,6114.03,3,1.6666666666666665,2013-12-14 05:00:00,73,1
3466,6324.25,3,1.6666666666666665,2013-12-14 05:30:00,73,1
3467,6540.99,3,1.6666666666666665,2013-12-14 06:00:00,73,1
3468,6828.7,3,1.6666666666666665,2013-12-14 06:30:00,73,1
3469,7165.36,3,1.6666666666666665,2013-12-14 07:00:00,73,1
3470,7478.27,3,1.6666666666666665,2013-12-14 07:30:00,73,1
3471,7802.99,3,1.6666666666666665,2013-12-14 08:00:00,73,1
3472,7998.29,3,1.6666666666666665,2013-12-14 08:30:00,73,1
3473,8064.28,3,1.6666666666666665,2013-12-14 09:00:00,73,1
3474,8117.18,3,1.6666666666666665,2013-12-14 09:30:00,73,1
3475,8121.23,3,1.6666666666666665,2013-12-14 10:00:00,73,1
3476,8127.58,3,1.6666666666666665,2013-12-14 10:30:00,73,1
3477,8033.11,3,1.6666666666666665,2013-12-14 11:00:00,73,1
3478,7967.9,3,1.6666666666666665,2013-12-14 11:30:00,73,1
3479,7896.72,3,1.6666666666666665,2013-12-14 12:00:00,73,1
3480,7875.85,3,1.6666666666666665,2013-12-14 12:30:00,73,1
3481,7835.82,3,1.6666666666666665,2013-12-14 13:00:00,73,1
3482,7864.73,3,1.6666666666666665,2013-12-14 13:30:00,73,1
3483,7890.8,3,1.6666666666666665,2013-12-14 14:00:00,73,1
3484,7809.92,3,1.6666666666666665,2013-12-14 14:30:00,73,1
3485,7876.48,3,1.6666666666666665,2013-12-14 15:00:00,73,1
3486,7876.34,3,1.6666666666666665,2013-12-14 15:30:00,73,1
3487,7904.19,3,1.6666666666666665,2013-12-14 16:00:00,73,1
3488,7766.79,3,1.6666666666666665,2013-12-14 16:30:00,73,1
3489,7790.49,3,1.6666666666666665,2013-12-14 17:00:00,73,1
3490,7752.27,3,1.6666666666666665,2013-12-14 17:30:00,73,1
3491,7684.83,3,1.6666666666666665,2013-12-14 18:00:00,74,0
3492,7588.23,3,1.6666666666666665,2013-12-14 18:30:00,74,0
3493,7528.26,3,1.6666666666666665,2013-12-14 19:00:00,74,0
3494,7566.98,3,1.6666666666666665,2013-12-14 19:30:00,74,0
3495,7623.25,3,1.6666666666666665,2013-12-14 20:00:00,74,0
3496,7477.29,3,1.6666666666666665,2013-12-14 20:30:00,74,0
3497,7355.71,3,1.6666666666666665,2013-12-14 21:00:00,74,0
3498,7327.95,3,1.6666666666666665,2013-12-14 21:30:00,74,0
3499,7247.58,3,1.6666666666666665,2013-12-14 22:00:00,74,0
3500,7270.06,3,1.6666666666666665,2013-12-14 22:30:00,74,0
3501,7075.31,3,1.6666666666666665,2013-12-14 23:00:00,74,0
3502,6868.79,3,1.6666666666666665,2013-12-14 23:30:00,74,0
3503,6753.6,3,1.6666666666666665,2013-12-15 00:00:00,74,0
3504,6577.66,3,1.6666666666666665,2013-12-15 00:30:00,74,0
3505,6420.6,3,1.6666666666666665,2013-12-15 01:00:00,74,0
3506,6133.13,3,1.6666666666666665,2013-12-15 01:30:00,74,0
3507,5919.17,3,1.6666666666666665,2013-12-15 02:00:00,74,0
3508,5805.82,3,1.6666666666666665,2013-12-15 02:30:00,74,0
3509,5750.62,3,1.6666666666666665,2013-12-15 03:00:00,74,0
3510,5736.63,3,1.6666666666666665,2013-12-15 03:30:00,74,0
3511,5750.44,3,1.6666666666666665,2013-12-15 04:00:00,74,0
3512,5804.92,3,1.6666666666666665,2013-12-15 04:30:00,74,0
3513,5815.44,3,1.6666666666666665,2013-12-15 05:00:00,74,0
3514,5882.31,3,1.6666666666666665,2013-12-15 05:30:00,74,0
3515,6056.45,3,1.6666666666666665,2013-12-15 06:00:00,74,0
3516,6259.63,3,1.6666666666666665,2013-12-15 06:30:00,74,0
3517,6539.52,3,1.6666666666666665,2013-12-15 07:00:00,74,0
3518,6798.34,3,1.6666666666666665,2013-12-15 07:30:00,74,0
3519,7060.26,3,1.6666666666666665,2013-12-15 08:00:00,74,0
3520,7327.86,3,1.6666666666666665,2013-12-15 08:30:00,74,0
3521,7507.67,3,1.6666666666666665,2013-12-15 09:00:00,74,0
3522,7585.75,3,1.6666666666666665,2013-12-15 09:30:00,74,0
3523,7595.45,3,1.6666666666666665,2013-12-15 10:00:00,74,0
3524,7619.12,3,1.6666666666666665,2013-12-15 10:30:00,74,0
3525,7618.12,3,1.6666666666666665,2013-12-15 11:00:00,74,0
3526,7612.91,3,1.6666666666666665,2013-12-15 11:30:00,74,0
3527,7624.25,3,1.6666666666666665,2013-12-15 12:00:00,74,0
3528,7628.58,3,1.6666666666666665,2013-12-15 12:30:00,74,0
3529,7535.06,3,1.6666666666666665,2013-12-15 13:00:00,74,0
3530,7574.6,3,1.6666666666666665,2013-12-15 13:30:00,74,0
3531,7633.38,3,1.6666666666666665,2013-12-15 14:00:00,74,0
3532,7780.48,3,1.6666666666666665,2013-12-15 14:30:00,74,0
3533,7842.51,3,1.6666666666666665,2013-12-15 15:00:00,74,0
3534,7876.14,3,1.6666666666666665,2013-12-15 15:30:00,74,0
3535,7938.09,3,1.6666666666666665,2013-12-15 16:00:00,74,0
3536,7852.85,3,1.6666666666666665,2013-12-15 16:30:00,74,0
3537,7922.52,3,1.6666666666666665,2013-12-15 17:00:00,74,0
3538,7878.56,3,1.6666666666666665,2013-12-15 17:30:00,75,1
3539,7888.18,3,1.6666666666666665,2013-12-15 18:00:00,75,1
3540,7797.09,3,1.6666666666666665,2013-12-15 18:30:00,75,1
3541,7750.3,3,1.6666666666666665,2013-12-15 19:00:00,75,1
3542,7924.29,3,1.6666666666666665,2013-12-15 19:30:00,75,1
3543,7899.03,3,1.6666666666666665,2013-12-15 20:00:00,75,1
3544,7705.93,3,1.6666666666666665,2013-12-15 20:30:00,75,1
3545,7543.21,3,1.6666666666666665,2013-12-15 21:00:00,75,1
3546,7459.56,3,1.6666666666666665,2013-12-15 21:30:00,75,1
3547,7333.0,3,1.6666666666666665,2013-12-15 22:00:00,75,1
3548,7209.62,3,1.6666666666666665,2013-12-15 22:30:00,75,1
3549,7038.25,3,1.6666666666666665,2013-12-15 23:00:00,75,1
3550,6776.47,3,1.6666666666666665,2013-12-15 23:30:00,75,1
3551,6647.14,3,1.6666666666666665,2013-12-16 00:00:00,75,1
3552,6570.16,3,1.6666666666666665,2013-12-16 00:30:00,75,1
3553,6409.58,3,1.6666666666666665,2013-12-16 01:00:00,75,1
3554,6154.26,3,1.6666666666666665,2013-12-16 01:30:00,75,1
3555,5998.53,3,1.6666666666666665,2013-12-16 02:00:00,75,1
3556,5909.75,3,1.6666666666666665,2013-12-16 02:30:00,75,1
3557,5840.96,3,1.6666666666666665,2013-12-16 03:00:00,75,1
3558,5892.28,3,1.6666666666666665,2013-12-16 03:30:00,75,1
3559,5991.81,3,1.6666666666666665,2013-12-16 04:00:00,75,1
3560,6218.49,3,1.6666666666666665,2013-12-16 04:30:00,75,1
3561,6471.7,3,1.6666666666666665,2013-12-16 05:00:00,75,1
3562,6956.41,3,1.6666666666666665,2013-12-16 05:30:00,75,1
3563,7393.1,3,1.6666666666666665,2013-12-16 06:00:00,75,1
3564,7810.39,3,1.6666666666666665,2013-12-16 06:30:00,75,1
3565,8166.86,3,1.6666666666666665,2013-12-16 07:00:00,75,1
3566,8418.43,3,1.6666666666666665,2013-12-16 07:30:00,75,1
3567,8563.33,3,1.6666666666666665,2013-12-16 08:00:00,75,1
3568,8733.6,3,1.6666666666666665,2013-12-16 08:30:00,75,1
3569,8838.24,3,1.6666666666666665,2013-12-16 09:00:00,75,1
3570,8903.76,3,1.6666666666666665,2013-12-16 09:30:00,75,1
3571,8951.33,3,1.6666666666666665,2013-12-16 10:00:00,75,1
3572,8970.69,3,1.6666666666666665,2013-12-16 10:30:00,75,1
3573,8984.01,3,1.6666666666666665,2013-12-16 11:00:00,75,1
3574,8966.9,3,1.6666666666666665,2013-12-16 11:30:00,75,1
3575,8960.09,3,1.6666666666666665,2013-12-16 12:00:00,75,1
3576,9044.39,3,1.6666666666666665,2013-12-16 12:30:00,75,1
3577,9132.89,3,1.6666666666666665,2013-12-16 13:00:00,75,1
3578,9137.12,3,1.6666666666666665,2013-12-16 13:30:00,75,1
3579,9195.87,3,1.6666666666666665,2013-12-16 14:00:00,75,1
3580,9197.34,3,1.6666666666666665,2013-12-16 14:30:00,75,1
3581,9264.97,3,1.6666666666666665,2013-12-16 15:00:00,75,1
3582,9312.92,3,1.6666666666666665,2013-12-16 15:30:00,75,1
3583,9296.48,3,1.6666666666666665,2013-12-16 16:00:00,75,1
3584,9251.71,3,1.6666666666666665,2013-12-16 16:30:00,75,1
3585,9183.48,3,1.6666666666666665,2013-12-16 17:00:00,76,0
3586,8947.62,3,1.6666666666666665,2013-12-16 17:30:00,76,0
3587,8809.43,3,1.6666666666666665,2013-12-16 18:00:00,76,0
3588,8607.96,3,1.6666666666666665,2013-12-16 18:30:00,76,0
3589,8472.34,3,1.6666666666666665,2013-12-16 19:00:00,76,0
3590,8471.79,3,1.6666666666666665,2013-12-16 19:30:00,76,0
3591,8389.92,3,1.6666666666666665,2013-12-16 20:00:00,76,0
3592,8197.66,3,1.6666666666666665,2013-12-16 20:30:00,76,0
3593,7947.38,3,1.6666666666666665,2013-12-16 21:00:00,76,0
3594,7934.25,3,1.6666666666666665,2013-12-16 21:30:00,76,0
3595,7707.59,3,1.6666666666666665,2013-12-16 22:00:00,76,0
3596,7653.18,3,1.6666666666666665,2013-12-16 22:30:00,76,0
3597,7543.24,3,1.6666666666666665,2013-12-16 23:00:00,76,0
3598,7365.82,3,1.6666666666666665,2013-12-16 23:30:00,76,0
3599,7212.95,3,1.6666666666666665,2013-12-17 00:00:00,76,0
3600,7021.97,3,1.6666666666666665,2013-12-17 00:30:00,76,0
3601,6810.79,3,1.6666666666666665,2013-12-17 01:00:00,76,0
3602,6484.59,3,1.6666666666666665,2013-12-17 01:30:00,76,0
3603,6273.49,3,1.6666666666666665,2013-12-17 02:00:00,76,0
3604,6104.89,3,1.6666666666666665,2013-12-17 02:30:00,76,0
3605,6065.73,3,1.6666666666666665,2013-12-17 03:00:00,76,0
3606,6067.7,3,1.6666666666666665,2013-12-17 03:30:00,76,0
3607,6143.04,3,1.6666666666666665,2013-12-17 04:00:00,76,0
3608,6374.18,3,1.6666666666666665,2013-12-17 04:30:00,76,0
3609,6590.93,3,1.6666666666666665,2013-12-17 05:00:00,76,0
3610,7064.0,3,1.6666666666666665,2013-12-17 05:30:00,76,0
3611,7527.38,3,1.6666666666666665,2013-12-17 06:00:00,76,0
3612,7903.23,3,1.6666666666666665,2013-12-17 06:30:00,76,0
3613,8298.03,3,1.6666666666666665,2013-12-17 07:00:00,76,0
3614,8508.11,3,1.6666666666666665,2013-12-17 07:30:00,76,0
3615,8685.79,3,1.6666666666666665,2013-12-17 08:00:00,76,0
3616,8867.06,3,1.6666666666666665,2013-12-17 08:30:00,76,0
3617,9003.98,3,1.6666666666666665,2013-12-17 09:00:00,76,0
3618,9030.44,3,1.6666666666666665,2013-12-17 09:30:00,76,0
3619,9152.88,3,1.6666666666666665,2013-12-17 10:00:00,76,0
3620,9153.66,3,1.6666666666666665,2013-12-17 10:30:00,76,0
3621,9233.8,3,1.6666666666666665,2013-12-17 11:00:00,76,0
3622,9139.29,3,1.6666666666666665,2013-12-17 11:30:00,76,0
3623,9178.55,3,1.6666666666666665,2013-12-17 12:00:00,76,0
3624,9228.85,3,1.6666666666666665,2013-12-17 12:30:00,76,0
3625,9328.66,3,1.6666666666666665,2013-12-17 13:00:00,76,0
3626,9380.41,3,1.6666666666666665,2013-12-17 13:30:00,76,0
3627,9504.98,3,1.6666666666666665,2013-12-17 14:00:00,76,0
3628,9538.7,3,1.6666666666666665,2013-12-17 14:30:00,76,0
3629,9641.24,3,1.6666666666666665,2013-12-17 15:00:00,76,0
3630,9747.03,3,1.6666666666666665,2013-12-17 15:30:00,76,0
3631,9822.61,3,1.6666666666666665,2013-12-17 16:00:00,76,0
3632,9723.72,3,1.6666666666666665,2013-12-17 16:30:00,77,1
3633,9615.17,3,1.6666666666666665,2013-12-17 17:00:00,77,1
3634,9331.75,3,1.6666666666666665,2013-12-17 17:30:00,77,1
3635,9206.87,3,1.6666666666666665,2013-12-17 18:00:00,77,1
3636,8950.42,3,1.6666666666666665,2013-12-17 18:30:00,77,1
3637,8783.3,3,1.6666666666666665,2013-12-17 19:00:00,77,1
3638,8794.3,3,1.6666666666666665,2013-12-17 19:30:00,77,1
3639,8798.44,3,1.6666666666666665,2013-12-17 20:00:00,77,1
3640,8584.64,3,1.6666666666666665,2013-12-17 20:30:00,77,1
3641,8275.88,3,1.6666666666666665,2013-12-17 21:00:00,77,1
3642,8198.76,3,1.6666666666666665,2013-12-17 21:30:00,77,1
3643,7966.63,3,1.6666666666666665,2013-12-17 22:00:00,77,1
3644,7880.91,3,1.6666666666666665,2013-12-17 22:30:00,77,1
3645,7719.53,3,1.6666666666666665,2013-12-17 23:00:00,77,1
3646,7470.28,3,1.6666666666666665,2013-12-17 23:30:00,77,1
3647,7295.95,3,1.6666666666666665,2013-12-18 00:00:00,77,1
3648,7061.78,3,1.6666666666666665,2013-12-18 00:30:00,77,1
3649,6840.06,3,1.6666666666666665,2013-12-18 01:00:00,77,1
3650,6503.18,3,1.6666666666666665,2013-12-18 01:30:00,77,1
3651,6250.01,3,1.6666666666666665,2013-12-18 02:00:00,77,1
3652,6104.32,3,1.6666666666666665,2013-12-18 02:30:00,77,1
3653,6101.59,3,1.6666666666666665,2013-12-18 03:00:00,77,1
3654,6095.14,3,1.6666666666666665,2013-12-18 03:30:00,77,1
3655,6173.53,3,1.6666666666666665,2013-12-18 04:00:00,77,1
3656,6453.59,3,1.6666666666666665,2013-12-18 04:30:00,77,1
3657,6606.38,3,1.6666666666666665,2013-12-18 05:00:00,77,1
3658,7093.73,3,1.6666666666666665,2013-12-18 05:30:00,77,1
3659,7517.62,3,1.6666666666666665,2013-12-18 06:00:00,77,1
3660,7920.36,3,1.6666666666666665,2013-12-18 06:30:00,77,1
3661,8343.84,3,1.6666666666666665,2013-12-18 07:00:00,77,1
3662,8600.62,3,1.6666666666666665,2013-12-18 07:30:00,77,1
3663,8750.32,3,1.6666666666666665,2013-12-18 08:00:00,77,1
3664,8969.41,3,1.6666666666666665,2013-12-18 08:30:00,77,1
3665,9123.6,3,1.6666666666666665,2013-12-18 09:00:00,77,1
3666,9238.18,3,1.6666666666666665,2013-12-18 09:30:00,77,1
3667,9288.83,3,1.6666666666666665,2013-12-18 10:00:00,77,1
3668,9306.02,3,1.6666666666666665,2013-12-18 10:30:00,77,1
3669,9335.73,3,1.6666666666666665,2013-12-18 11:00:00,77,1
3670,9319.09,3,1.6666666666666665,2013-12-18 11:30:00,77,1
3671,9339.93,3,1.6666666666666665,2013-12-18 12:00:00,77,1
3672,9397.28,3,1.6666666666666665,2013-12-18 12:30:00,77,1
3673,9458.48,3,1.6666666666666665,2013-12-18 13:00:00,77,1
3674,9540.69,3,1.6666666666666665,2013-12-18 13:30:00,77,1
3675,9667.74,3,1.6666666666666665,2013-12-18 14:00:00,77,1
3676,9663.26,3,1.6666666666666665,2013-12-18 14:30:00,77,1
3677,9746.2,3,1.6666666666666665,2013-12-18 15:00:00,77,1
3678,9766.1,3,1.6666666666666665,2013-12-18 15:30:00,77,1
3679,9900.81,3,1.6666666666666665,2013-12-18 16:00:00,78,1
3680,9802.37,3,1.6666666666666665,2013-12-18 16:30:00,78,1
3681,9673.5,3,1.6666666666666665,2013-12-18 17:00:00,78,1
3682,9348.2,3,1.6666666666666665,2013-12-18 17:30:00,78,1
3683,9182.34,3,1.6666666666666665,2013-12-18 18:00:00,78,1
3684,8917.53,3,1.6666666666666665,2013-12-18 18:30:00,78,1
3685,8788.81,3,1.6666666666666665,2013-12-18 19:00:00,78,1
3686,8775.44,3,1.6666666666666665,2013-12-18 19:30:00,78,1
3687,8785.8,3,1.6666666666666665,2013-12-18 20:00:00,78,1
3688,8678.74,3,1.6666666666666665,2013-12-18 20:30:00,78,1
3689,8367.02,3,1.6666666666666665,2013-12-18 21:00:00,78,1
3690,8364.19,3,1.6666666666666665,2013-12-18 21:30:00,78,1
3691,8033.49,3,1.6666666666666665,2013-12-18 22:00:00,78,1
3692,7916.49,3,1.6666666666666665,2013-12-18 22:30:00,78,1
3693,7736.95,3,1.6666666666666665,2013-12-18 23:00:00,78,1
3694,7491.69,3,1.6666666666666665,2013-12-18 23:30:00,78,1
3695,7331.93,3,1.6666666666666665,2013-12-19 00:00:00,78,1
3696,7142.66,3,1.6666666666666665,2013-12-19 00:30:00,78,1
3697,6889.67,3,1.6666666666666665,2013-12-19 01:00:00,78,1
3698,6611.04,3,1.6666666666666665,2013-12-19 01:30:00,78,1
3699,6398.99,3,1.6666666666666665,2013-12-19 02:00:00,78,1
3700,6239.07,3,1.6666666666666665,2013-12-19 02:30:00,78,1
3701,6172.63,3,1.6666666666666665,2013-12-19 03:00:00,78,1
3702,6190.13,3,1.6666666666666665,2013-12-19 03:30:00,78,1
3703,6246.23,3,1.6666666666666665,2013-12-19 04:00:00,78,1
3704,6489.99,3,1.6666666666666665,2013-12-19 04:30:00,78,1
3705,6652.9,3,1.6666666666666665,2013-12-19 05:00:00,78,1
3706,7094.2,3,1.6666666666666665,2013-12-19 05:30:00,78,1
3707,7508.25,3,1.6666666666666665,2013-12-19 06:00:00,78,1
3708,7886.72,3,1.6666666666666665,2013-12-19 06:30:00,78,1
3709,8279.9,3,1.6666666666666665,2013-12-19 07:00:00,78,1
3710,8556.4,3,1.6666666666666665,2013-12-19 07:30:00,78,1
3711,8781.59,3,1.6666666666666665,2013-12-19 08:00:00,78,1
3712,8992.83,3,1.6666666666666665,2013-12-19 08:30:00,78,1
3713,9101.03,3,1.6666666666666665,2013-12-19 09:00:00,78,1
3714,9206.44,3,1.6666666666666665,2013-12-19 09:30:00,78,1
3715,9312.81,3,1.6666666666666665,2013-12-19 10:00:00,78,1
3716,9336.68,3,1.6666666666666665,2013-12-19 10:30:00,78,1
3717,9363.87,3,1.6666666666666665,2013-12-19 11:00:00,78,1
3718,9402.7,3,1.6666666666666665,2013-12-19 11:30:00,78,1
3719,9436.41,3,1.6666666666666665,2013-12-19 12:00:00,78,1
3720,9571.14,3,1.6666666666666665,2013-12-19 12:30:00,78,1
3721,9680.91,3,1.6666666666666665,2013-12-19 13:00:00,78,1
3722,9805.17,3,1.6666666666666665,2013-12-19 13:30:00,78,1
3723,9928.74,3,1.6666666666666665,2013-12-19 14:00:00,78,1
3724,10019.29,3,1.6666666666666665,2013-12-19 14:30:00,78,1
3725,10169.3,3,1.6666666666666665,2013-12-19 15:00:00,78,1
3726,10194.21,3,1.6666666666666665,2013-12-19 15:30:00,79,1
3727,10291.22,3,1.6666666666666665,2013-12-19 16:00:00,79,1
3728,10269.27,3,1.6666666666666665,2013-12-19 16:30:00,79,1
3729,10243.63,3,1.6666666666666665,2013-12-19 17:00:00,79,1
3730,10038.53,3,1.6666666666666665,2013-12-19 17:30:00,79,1
3731,9940.18,3,1.6666666666666665,2013-12-19 18:00:00,79,1
3732,9728.01,3,1.6666666666666665,2013-12-19 18:30:00,79,1
3733,9562.25,3,1.6666666666666665,2013-12-19 19:00:00,79,1
3734,9528.03,3,1.6666666666666665,2013-12-19 19:30:00,79,1
3735,9470.51,3,1.6666666666666665,2013-12-19 20:00:00,79,1
3736,9197.48,3,1.6666666666666665,2013-12-19 20:30:00,79,1
3737,8844.27,3,1.6666666666666665,2013-12-19 21:00:00,79,1
3738,8728.06,3,1.6666666666666665,2013-12-19 21:30:00,79,1
3739,8478.73,3,1.6666666666666665,2013-12-19 22:00:00,79,1
3740,8288.86,3,1.6666666666666665,2013-12-19 22:30:00,79,1
3741,8023.4,3,1.6666666666666665,2013-12-19 23:00:00,79,1
